timestamp,open,high,low,close
2025-11-13T21:00:00+00:00,6762.00000,6778.50000,6761.00000,6762.50000
2025-11-13T23:00:00+00:00,6762.75000,6775.00000,6762.75000,6767.00000
2025-11-14T00:00:00+00:00,6766.75000,6774.25000,6764.75000,6766.75000
2025-11-14T01:00:00+00:00,6766.75000,6774.00000,6765.00000,6768.50000
2025-11-14T02:00:00+00:00,6768.75000,6774.75000,6768.50000,6771.00000
2025-11-14T03:00:00+00:00,6771.00000,6772.50000,6761.50000,6766.50000
2025-11-14T04:00:00+00:00,6766.50000,6768.00000,6751.75000,6752.25000
2025-11-14T05:00:00+00:00,6752.00000,6767.75000,6743.75000,6764.00000
2025-11-14T06:00:00+00:00,6763.75000,6764.25000,6745.75000,6757.75000
2025-11-14T07:00:00+00:00,6757.50000,6758.00000,6733.25000,6746.00000
2025-11-14T08:00:00+00:00,6746.00000,6747.75000,6728.25000,6744.75000
2025-11-14T09:00:00+00:00,6744.75000,6754.75000,6735.50000,6738.25000
2025-11-14T10:00:00+00:00,6738.00000,6748.50000,6735.75000,6739.00000
2025-11-14T11:00:00+00:00,6738.75000,6738.75000,6704.25000,6714.50000
2025-11-14T12:00:00+00:00,6714.75000,6715.00000,6684.25000,6695.25000
2025-11-14T13:00:00+00:00,6695.00000,6700.50000,6677.75000,6692.00000
2025-11-14T14:00:00+00:00,6692.25000,6726.50000,6670.50000,6725.00000
2025-11-14T15:00:00+00:00,6725.00000,6766.75000,6707.25000,6761.00000
2025-11-14T16:00:00+00:00,6760.75000,6788.75000,6747.25000,6786.00000
2025-11-14T17:00:00+00:00,6785.75000,6795.50000,6770.00000,6779.25000
2025-11-14T18:00:00+00:00,6779.25000,6782.25000,6753.50000,6771.25000
2025-11-14T19:00:00+00:00,6771.00000,6787.50000,6761.25000,6785.00000
2025-11-14T20:00:00+00:00,6785.00000,6789.75000,6750.00000,6758.25000
2025-11-14T21:00:00+00:00,6758.00000,6769.25000,6750.75000,6755.25000
2025-11-16T23:00:00+00:00,6749.75000,6770.50000,6747.50000,6766.75000
2025-11-17T00:00:00+00:00,6766.50000,6778.75000,6755.75000,6776.00000
2025-11-17T01:00:00+00:00,6776.25000,6780.25000,6770.00000,6770.75000
2025-11-17T02:00:00+00:00,6770.75000,6782.00000,6770.00000,6781.00000
2025-11-17T03:00:00+00:00,6780.75000,6785.00000,6779.25000,6784.00000
2025-11-17T04:00:00+00:00,6784.00000,6787.75000,6782.75000,6786.00000
2025-11-17T05:00:00+00:00,6786.00000,6788.25000,6780.00000,6780.75000
2025-11-17T06:00:00+00:00,6780.75000,6785.50000,6778.25000,6779.50000
2025-11-17T07:00:00+00:00,6779.50000,6795.25000,6778.50000,6792.50000
2025-11-17T08:00:00+00:00,6792.25000,6801.50000,6790.25000,6799.25000
2025-11-17T09:00:00+00:00,6799.00000,6800.50000,6783.25000,6787.50000
2025-11-17T10:00:00+00:00,6787.25000,6787.75000,6764.25000,6769.00000
2025-11-17T11:00:00+00:00,6769.00000,6779.25000,6764.25000,6771.75000
2025-11-17T12:00:00+00:00,6771.75000,6771.75000,6755.75000,6759.00000
2025-11-17T13:00:00+00:00,6759.00000,6760.25000,6734.50000,6747.50000
2025-11-17T14:00:00+00:00,6747.50000,6774.75000,6726.50000,6765.00000
2025-11-17T15:00:00+00:00,6765.25000,6769.50000,6738.25000,6744.50000
2025-11-17T16:00:00+00:00,6744.50000,6767.25000,6714.75000,6767.00000
2025-11-17T17:00:00+00:00,6767.00000,6767.50000,6728.75000,6729.50000
2025-11-17T18:00:00+00:00,6729.50000,6736.25000,6702.00000,6702.75000
2025-11-17T19:00:00+00:00,6702.75000,6706.25000,6663.75000,6664.50000
2025-11-17T20:00:00+00:00,6664.25000,6694.75000,6658.50000,6693.50000
2025-11-17T21:00:00+00:00,6693.50000,6701.00000,6692.00000,6697.25000
2025-11-17T23:00:00+00:00,6696.50000,6706.25000,6693.25000,6701.50000
2025-11-18T00:00:00+00:00,6701.50000,6704.50000,6685.00000,6689.75000
2025-11-18T01:00:00+00:00,6689.75000,6708.75000,6688.75000,6704.00000
2025-11-18T02:00:00+00:00,6704.00000,6707.75000,6686.50000,6686.75000
2025-11-18T03:00:00+00:00,6686.50000,6687.25000,6672.50000,6675.25000
2025-11-18T04:00:00+00:00,6675.25000,6675.25000,6638.75000,6662.00000
2025-11-18T05:00:00+00:00,6664.00000,6667.75000,6656.00000,6656.25000
2025-11-18T06:00:00+00:00,6656.50000,6663.75000,6643.00000,6646.50000
2025-11-18T07:00:00+00:00,6646.75000,6662.75000,6635.50000,6655.00000
2025-11-18T08:00:00+00:00,6655.25000,6685.75000,6654.25000,6674.25000
2025-11-18T09:00:00+00:00,6674.25000,6684.50000,6667.50000,6680.75000
2025-11-18T10:00:00+00:00,6680.50000,6682.25000,6670.50000,6680.25000
2025-11-18T11:00:00+00:00,6679.75000,6681.75000,6665.25000,6675.00000
2025-11-18T12:00:00+00:00,6674.75000,6675.00000,6643.25000,6650.50000
2025-11-18T13:00:00+00:00,6650.75000,6668.00000,6650.50000,6661.75000
2025-11-18T14:00:00+00:00,6661.50000,6679.00000,6621.50000,6622.00000
2025-11-18T15:00:00+00:00,6622.00000,6638.75000,6603.25000,6607.50000
2025-11-18T16:00:00+00:00,6607.50000,6659.75000,6594.00000,6647.25000
2025-11-18T17:00:00+00:00,6647.25000,6679.75000,6614.75000,6672.75000
2025-11-18T18:00:00+00:00,6673.00000,6687.50000,6663.00000,6666.25000
2025-11-18T19:00:00+00:00,6666.25000,6685.50000,6660.25000,6680.00000
2025-11-18T20:00:00+00:00,6680.00000,6685.50000,6636.50000,6637.75000
2025-11-18T21:00:00+00:00,6637.75000,6638.50000,6624.75000,6627.75000
2025-11-18T23:00:00+00:00,6630.75000,6647.50000,6629.50000,6641.75000
2025-11-19T00:00:00+00:00,6641.75000,6643.75000,6622.50000,6635.75000
2025-11-19T01:00:00+00:00,6635.75000,6647.50000,6627.50000,6633.75000
2025-11-19T02:00:00+00:00,6634.00000,6652.25000,6634.00000,6650.50000
2025-11-19T03:00:00+00:00,6650.75000,6652.50000,6629.75000,6630.75000
2025-11-19T04:00:00+00:00,6630.75000,6634.50000,6621.50000,6627.75000
2025-11-19T05:00:00+00:00,6629.25000,6634.00000,6613.25000,6630.50000
2025-11-19T06:00:00+00:00,6630.25000,6636.50000,6626.75000,6634.25000
2025-11-19T07:00:00+00:00,6634.00000,6647.75000,6630.25000,6644.75000
2025-11-19T08:00:00+00:00,6644.50000,6652.50000,6636.00000,6639.25000
2025-11-19T09:00:00+00:00,6639.00000,6659.00000,6634.75000,6658.00000
2025-11-19T10:00:00+00:00,6658.25000,6664.75000,6655.25000,6663.50000
2025-11-19T11:00:00+00:00,6663.50000,6668.75000,6660.25000,6661.00000
2025-11-19T12:00:00+00:00,6661.00000,6667.25000,6656.75000,6661.75000
2025-11-19T13:00:00+00:00,6662.00000,6664.75000,6650.25000,6652.75000
2025-11-19T14:00:00+00:00,6652.75000,6693.75000,6635.75000,6691.75000
2025-11-19T15:00:00+00:00,6692.00000,6709.00000,6661.00000,6664.75000
2025-11-19T16:00:00+00:00,6664.50000,6670.25000,6642.50000,6660.00000
2025-11-19T17:00:00+00:00,6660.00000,6664.75000,6622.00000,6648.50000
2025-11-19T18:00:00+00:00,6648.50000,6668.25000,6642.75000,6660.75000
2025-11-19T19:00:00+00:00,6661.00000,6663.50000,6628.25000,6647.75000
2025-11-19T20:00:00+00:00,6647.75000,6683.50000,6645.25000,6661.75000
2025-11-19T21:00:00+00:00,6661.75000,6704.25000,6652.25000,6696.00000
2025-11-19T23:00:00+00:00,6697.50000,6732.75000,6694.00000,6732.00000
2025-11-20T00:00:00+00:00,6731.75000,6743.25000,6728.00000,6736.00000
2025-11-20T01:00:00+00:00,6735.75000,6743.00000,6732.25000,6742.00000
2025-11-20T02:00:00+00:00,6741.75000,6746.50000,6737.50000,6745.00000
2025-11-20T03:00:00+00:00,6744.75000,6749.75000,6738.50000,6744.50000
2025-11-20T04:00:00+00:00,6744.25000,6749.75000,6742.25000,6748.75000
2025-11-20T05:00:00+00:00,6753.75000,6754.00000,6744.75000,6746.50000
2025-11-20T06:00:00+00:00,6746.75000,6749.50000,6740.50000,6749.00000
2025-11-20T07:00:00+00:00,6749.00000,6757.00000,6742.75000,6744.25000
2025-11-20T08:00:00+00:00,6744.25000,6755.00000,6740.50000,6743.75000
2025-11-20T09:00:00+00:00,6743.50000,6745.75000,6725.50000,6729.00000
2025-11-20T10:00:00+00:00,6729.00000,6746.50000,6724.00000,6744.25000
2025-11-20T11:00:00+00:00,6744.25000,6744.50000,6729.00000,6733.00000
2025-11-20T12:00:00+00:00,6733.00000,6747.25000,6726.25000,6746.25000
2025-11-20T13:00:00+00:00,6746.50000,6772.75000,6737.00000,6767.75000
2025-11-20T14:00:00+00:00,6767.75000,6786.00000,6760.25000,6784.50000
2025-11-20T15:00:00+00:00,6784.75000,6791.25000,6762.75000,6763.00000
2025-11-20T16:00:00+00:00,6763.25000,6763.50000,6628.00000,6636.00000
2025-11-20T17:00:00+00:00,6636.00000,6658.00000,6588.25000,6606.50000
2025-11-20T18:00:00+00:00,6606.75000,6654.00000,6575.00000,6584.25000
2025-11-20T19:00:00+00:00,6584.25000,6617.00000,6572.25000,6615.00000
2025-11-20T20:00:00+00:00,6615.00000,6615.25000,6552.50000,6559.00000
2025-11-20T21:00:00+00:00,6559.00000,6562.25000,6550.50000,6552.00000
2025-11-20T23:00:00+00:00,6560.00000,6571.50000,6539.25000,6566.00000
2025-11-21T00:00:00+00:00,6565.75000,6581.25000,6561.75000,6577.50000
2025-11-21T01:00:00+00:00,6577.50000,6589.00000,6575.00000,6583.25000
2025-11-21T02:00:00+00:00,6583.50000,6588.00000,6577.00000,6580.50000
2025-11-21T03:00:00+00:00,6580.50000,6594.00000,6578.50000,6584.25000
2025-11-21T04:00:00+00:00,6584.50000,6586.00000,6566.25000,6577.00000
2025-11-21T05:00:00+00:00,6580.00000,6585.50000,6569.25000,6572.25000
2025-11-21T06:00:00+00:00,6572.25000,6582.25000,6568.75000,6577.00000
2025-11-21T07:00:00+00:00,6576.75000,6580.00000,6551.50000,6554.00000
2025-11-21T08:00:00+00:00,6554.25000,6585.00000,6554.00000,6582.75000
2025-11-21T09:00:00+00:00,6582.75000,6584.25000,6552.00000,6552.50000
2025-11-21T10:00:00+00:00,6552.50000,6561.50000,6525.00000,6560.75000
2025-11-21T11:00:00+00:00,6560.75000,6572.50000,6544.25000,6552.75000
2025-11-21T12:00:00+00:00,6553.00000,6597.00000,6531.50000,6585.50000
2025-11-21T13:00:00+00:00,6585.75000,6599.00000,6573.25000,6590.75000
2025-11-21T14:00:00+00:00,6590.50000,6596.00000,6562.50000,6576.25000
2025-11-21T15:00:00+00:00,6576.50000,6590.50000,6539.00000,6558.50000
2025-11-21T16:00:00+00:00,6558.50000,6638.50000,6541.75000,6638.00000
2025-11-21T17:00:00+00:00,6637.75000,6647.00000,6625.00000,6633.25000
2025-11-21T18:00:00+00:00,6633.50000,6672.75000,6600.25000,6654.00000
2025-11-21T19:00:00+00:00,6654.25000,6677.50000,6641.50000,6649.50000
2025-11-21T20:00:00+00:00,6649.25000,6654.00000,6614.00000,6622.75000
2025-11-21T21:00:00+00:00,6622.50000,6632.75000,6621.00000,6631.50000
2025-11-23T23:00:00+00:00,6658.50000,6662.50000,6650.00000,6653.25000
2025-11-24T00:00:00+00:00,6653.25000,6653.25000,6637.00000,6647.50000
2025-11-24T01:00:00+00:00,6647.50000,6653.75000,6642.00000,6647.00000
2025-11-24T02:00:00+00:00,6647.25000,6661.25000,6643.75000,6661.00000
2025-11-24T03:00:00+00:00,6661.00000,6662.50000,6654.00000,6655.50000
2025-11-24T04:00:00+00:00,6655.25000,6656.75000,6645.75000,6648.75000
2025-11-24T05:00:00+00:00,6648.50000,6659.25000,6647.50000,6656.75000
2025-11-24T06:00:00+00:00,6656.75000,6657.00000,6649.00000,6652.50000
2025-11-24T07:00:00+00:00,6652.25000,6662.75000,6647.00000,6660.25000
2025-11-24T08:00:00+00:00,6660.25000,6669.50000,6647.50000,6668.00000
2025-11-24T09:00:00+00:00,6667.50000,6669.50000,6625.00000,6638.00000
2025-11-24T10:00:00+00:00,6638.25000,6642.00000,6625.50000,6632.75000
2025-11-24T11:00:00+00:00,6632.50000,6646.25000,6626.25000,6645.75000
2025-11-24T12:00:00+00:00,6645.50000,6658.75000,6639.25000,6657.25000
2025-11-24T13:00:00+00:00,6657.25000,6667.25000,6651.75000,6653.00000
2025-11-24T14:00:00+00:00,6653.00000,6686.75000,6646.75000,6671.25000
2025-11-24T15:00:00+00:00,6671.25000,6703.75000,6670.25000,6696.75000
2025-11-24T16:00:00+00:00,6697.00000,6716.25000,6696.75000,6706.25000
2025-11-24T17:00:00+00:00,6706.25000,6725.25000,6700.25000,6722.00000
2025-11-24T18:00:00+00:00,6722.25000,6729.00000,6719.00000,6723.75000
2025-11-24T19:00:00+00:00,6723.75000,6729.50000,6710.00000,6714.50000
2025-11-24T20:00:00+00:00,6714.50000,6731.75000,6714.50000,6718.75000
2025-11-24T21:00:00+00:00,6718.75000,6727.50000,6715.75000,6725.00000
2025-11-24T23:00:00+00:00,6726.25000,6728.25000,6722.00000,6722.25000
2025-11-25T00:00:00+00:00,6722.00000,6724.00000,6715.75000,6723.25000
2025-11-25T01:00:00+00:00,6723.00000,6724.00000,6714.50000,6715.25000
2025-11-25T02:00:00+00:00,6715.25000,6721.75000,6715.00000,6720.50000
2025-11-25T03:00:00+00:00,6720.25000,6722.00000,6713.50000,6715.00000
2025-11-25T04:00:00+00:00,6715.50000,6722.75000,6714.75000,6719.50000
2025-11-25T05:00:00+00:00,6720.75000,6723.75000,6714.75000,6717.00000
2025-11-25T06:00:00+00:00,6716.75000,6720.25000,6712.25000,6713.75000
2025-11-25T07:00:00+00:00,6714.00000,6721.50000,6710.75000,6718.00000
2025-11-25T08:00:00+00:00,6717.75000,6720.50000,6706.75000,6709.25000
2025-11-25T09:00:00+00:00,6709.50000,6715.75000,6701.75000,6708.00000
2025-11-25T10:00:00+00:00,6707.75000,6715.25000,6703.00000,6713.00000
2025-11-25T11:00:00+00:00,6713.25000,6714.75000,6706.50000,6712.00000
2025-11-25T12:00:00+00:00,6711.75000,6732.50000,6711.00000,6717.50000
2025-11-25T13:00:00+00:00,6717.25000,6730.50000,6714.75000,6718.00000
2025-11-25T14:00:00+00:00,6718.00000,6730.00000,6674.50000,6718.25000
2025-11-25T15:00:00+00:00,6718.75000,6740.75000,6689.00000,6728.50000
2025-11-25T16:00:00+00:00,6728.50000,6749.75000,6718.50000,6747.50000
2025-11-25T17:00:00+00:00,6747.50000,6774.25000,6747.25000,6763.75000
2025-11-25T18:00:00+00:00,6763.75000,6774.50000,6762.75000,6769.00000
2025-11-25T19:00:00+00:00,6769.25000,6771.50000,6755.00000,6769.75000
2025-11-25T20:00:00+00:00,6769.75000,6792.50000,6769.50000,6780.25000
2025-11-25T21:00:00+00:00,6780.25000,6784.25000,6778.50000,6781.50000
2025-11-25T23:00:00+00:00,6781.00000,6785.50000,6778.25000,6783.25000
2025-11-26T00:00:00+00:00,6783.75000,6790.75000,6780.25000,6789.75000
2025-11-26T01:00:00+00:00,6789.50000,6798.00000,6787.75000,6797.50000
2025-11-26T02:00:00+00:00,6797.25000,6799.50000,6795.75000,6799.00000
2025-11-26T03:00:00+00:00,6799.00000,6801.75000,6797.50000,6800.00000
2025-11-26T04:00:00+00:00,6800.00000,6801.00000,6796.00000,6797.25000
2025-11-26T05:00:00+00:00,6801.00000,6804.25000,6800.25000,6803.00000
2025-11-26T06:00:00+00:00,6803.00000,6807.25000,6800.75000,6805.00000
2025-11-26T07:00:00+00:00,6804.75000,6810.75000,6804.75000,6807.25000
2025-11-26T08:00:00+00:00,6807.25000,6809.00000,6800.25000,6800.50000
2025-11-26T09:00:00+00:00,6800.25000,6801.00000,6793.25000,6795.25000
2025-11-26T10:00:00+00:00,6795.25000,6804.25000,6795.25000,6803.25000
2025-11-26T11:00:00+00:00,6803.00000,6805.00000,6796.75000,6798.00000
2025-11-26T12:00:00+00:00,6797.75000,6799.25000,6787.00000,6796.50000
2025-11-26T13:00:00+00:00,6796.50000,6804.50000,6794.75000,6803.75000
2025-11-26T14:00:00+00:00,6804.00000,6824.00000,6797.50000,6802.00000
2025-11-26T15:00:00+00:00,6802.00000,6825.00000,6795.75000,6824.50000
2025-11-26T16:00:00+00:00,6824.75000,6846.50000,6823.75000,6843.00000
2025-11-26T17:00:00+00:00,6842.75000,6846.75000,6833.50000,6840.50000
2025-11-26T18:00:00+00:00,6840.50000,6845.00000,6825.00000,6833.00000
2025-11-26T19:00:00+00:00,6833.25000,6843.25000,6830.50000,6838.00000
2025-11-26T20:00:00+00:00,6838.00000,6845.25000,6825.25000,6825.25000
2025-11-26T21:00:00+00:00,6825.25000,6833.25000,6825.00000,6830.25000
2025-11-26T23:00:00+00:00,6830.25000,6833.50000,6827.50000,6829.25000
2025-11-27T00:00:00+00:00,6829.25000,6832.50000,6828.25000,6832.25000
2025-11-27T01:00:00+00:00,6832.25000,6833.75000,6827.75000,6832.75000
2025-11-27T02:00:00+00:00,6832.50000,6833.75000,6828.50000,6829.00000
2025-11-27T03:00:00+00:00,6829.00000,6829.75000,6826.50000,6828.25000
2025-11-27T04:00:00+00:00,6828.50000,6830.75000,6827.25000,6829.75000
2025-11-28T14:30:00+00:00,6837.00000,6844.25000,6831.25000,6838.50000
2025-11-28T15:30:00+00:00,6838.75000,6852.50000,6836.50000,6851.00000
2025-11-28T16:30:00+00:00,6851.00000,6856.00000,6842.50000,6854.25000
2025-11-28T17:30:00+00:00,6854.50000,6863.75000,6845.25000,6860.50000
2025-11-30T23:00:00+00:00,6859.00000,6864.50000,6848.50000,6853.00000
2025-12-01T00:00:00+00:00,6853.00000,6854.50000,6826.25000,6828.75000
2025-12-01T01:00:00+00:00,6828.75000,6831.00000,6817.25000,6825.25000
2025-12-01T02:00:00+00:00,6825.50000,6827.00000,6817.25000,6819.75000
2025-12-01T03:00:00+00:00,6819.50000,6819.75000,6811.50000,6814.75000
2025-12-01T04:00:00+00:00,6814.75000,6815.75000,6808.00000,6808.50000
2025-12-01T05:00:00+00:00,6808.00000,6812.50000,6802.00000,6811.75000
2025-12-01T06:00:00+00:00,6811.50000,6815.50000,6808.25000,6815.25000
2025-12-01T07:00:00+00:00,6815.00000,6817.50000,6808.75000,6816.00000
2025-12-01T08:00:00+00:00,6815.75000,6827.50000,6812.25000,6823.00000
2025-12-01T09:00:00+00:00,6823.00000,6829.75000,6815.00000,6816.25000
2025-12-01T10:00:00+00:00,6816.50000,6825.75000,6816.25000,6820.50000
2025-12-01T11:00:00+00:00,6820.50000,6821.75000,6815.75000,6819.50000
2025-12-01T12:00:00+00:00,6819.75000,6821.25000,6805.00000,6808.75000
2025-12-01T13:00:00+00:00,6809.00000,6818.25000,6807.00000,6817.25000
2025-12-01T14:00:00+00:00,6817.25000,6844.25000,6811.75000,6839.75000
2025-12-01T15:00:00+00:00,6840.25000,6844.00000,6813.75000,6842.25000
2025-12-01T16:00:00+00:00,6842.25000,6850.00000,6826.75000,6845.00000
2025-12-01T17:00:00+00:00,6845.00000,6853.50000,6838.50000,6846.00000
2025-12-01T18:00:00+00:00,6846.00000,6855.75000,6845.25000,6853.75000
2025-12-01T19:00:00+00:00,6854.00000,6854.25000,6823.75000,6827.75000
2025-12-01T20:00:00+00:00,6827.50000,6836.25000,6819.25000,6829.25000
2025-12-01T21:00:00+00:00,6829.00000,6830.00000,6824.75000,6826.75000
2025-12-01T23:00:00+00:00,6829.00000,6831.25000,6822.00000,6825.00000
2025-12-02T00:00:00+00:00,6825.00000,6829.00000,6822.00000,6826.50000
2025-12-02T01:00:00+00:00,6826.25000,6833.25000,6825.00000,6827.25000
2025-12-02T02:00:00+00:00,6827.00000,6831.00000,6823.00000,6829.25000
2025-12-02T03:00:00+00:00,6829.00000,6829.50000,6815.25000,6824.25000
2025-12-02T04:00:00+00:00,6824.25000,6825.75000,6819.75000,6820.25000
2025-12-02T05:00:00+00:00,6821.50000,6822.25000,6818.75000,6820.75000
2025-12-02T06:00:00+00:00,6820.75000,6824.00000,6814.25000,6821.00000
2025-12-02T07:00:00+00:00,6821.00000,6825.00000,6817.50000,6819.25000
2025-12-02T08:00:00+00:00,6819.00000,6830.75000,6812.25000,6829.50000
2025-12-02T09:00:00+00:00,6829.50000,6837.00000,6829.25000,6834.50000
2025-12-02T10:00:00+00:00,6834.25000,6846.75000,6833.25000,6845.00000
2025-12-02T11:00:00+00:00,6845.25000,6849.00000,6842.50000,6843.50000
2025-12-02T12:00:00+00:00,6843.25000,6845.75000,6837.00000,6845.50000
2025-12-02T13:00:00+00:00,6845.25000,6848.50000,6842.25000,6848.50000
2025-12-02T14:00:00+00:00,6848.25000,6854.75000,6839.75000,6848.25000
2025-12-02T15:00:00+00:00,6848.25000,6862.00000,6833.25000,6860.25000
2025-12-02T16:00:00+00:00,6860.25000,6863.50000,6818.00000,6830.50000
2025-12-02T17:00:00+00:00,6830.50000,6853.25000,6826.00000,6826.25000
2025-12-02T18:00:00+00:00,6826.00000,6840.75000,6824.25000,6835.75000
2025-12-02T19:00:00+00:00,6835.50000,6850.75000,6832.25000,6848.00000
2025-12-02T20:00:00+00:00,6848.25000,6853.50000,6838.00000,6839.25000
2025-12-02T21:00:00+00:00,6839.25000,6843.00000,6838.00000,6842.75000
2025-12-02T23:00:00+00:00,6843.00000,6847.75000,6841.50000,6845.75000
2025-12-03T00:00:00+00:00,6846.00000,6850.75000,6837.25000,6848.50000
2025-12-03T01:00:00+00:00,6848.50000,6851.75000,6847.50000,6849.75000
2025-12-03T02:00:00+00:00,6849.50000,6855.75000,6848.75000,6852.00000
2025-12-03T03:00:00+00:00,6851.75000,6857.00000,6849.75000,6855.75000
2025-12-03T04:00:00+00:00,6855.75000,6856.75000,6854.00000,6854.50000
2025-12-03T05:00:00+00:00,6856.50000,6857.75000,6852.75000,6853.50000
2025-12-03T06:00:00+00:00,6853.75000,6856.25000,6849.25000,6853.25000
2025-12-03T07:00:00+00:00,6853.00000,6857.00000,6850.25000,6852.50000
2025-12-03T08:00:00+00:00,6852.50000,6856.00000,6845.75000,6855.25000
2025-12-03T09:00:00+00:00,6855.25000,6855.50000,6847.00000,6852.00000
2025-12-03T10:00:00+00:00,6852.00000,6854.50000,6846.50000,6849.75000
2025-12-03T11:00:00+00:00,6849.75000,6853.75000,6847.00000,6850.50000
2025-12-03T12:00:00+00:00,6850.25000,6860.50000,6846.50000,6858.00000
2025-12-03T13:00:00+00:00,6858.00000,6862.25000,6854.00000,6855.50000
2025-12-03T14:00:00+00:00,6855.50000,6856.50000,6817.50000,6832.75000
2025-12-03T15:00:00+00:00,6832.75000,6853.50000,6831.00000,6847.00000
2025-12-03T16:00:00+00:00,6847.00000,6859.50000,6840.00000,6845.75000
2025-12-03T17:00:00+00:00,6846.00000,6865.00000,6844.75000,6863.00000
2025-12-03T18:00:00+00:00,6862.75000,6869.25000,6858.75000,6863.00000
2025-12-03T19:00:00+00:00,6863.00000,6871.75000,6862.25000,6870.25000
2025-12-03T20:00:00+00:00,6870.25000,6873.25000,6859.25000,6862.50000
2025-12-03T21:00:00+00:00,6862.50000,6865.25000,6861.50000,6862.00000
2025-12-03T23:00:00+00:00,6866.00000,6866.00000,6861.00000,6863.50000
2025-12-04T00:00:00+00:00,6863.50000,6866.75000,6857.75000,6859.50000
2025-12-04T01:00:00+00:00,6859.50000,6865.00000,6858.75000,6861.25000
2025-12-04T02:00:00+00:00,6861.25000,6864.50000,6857.50000,6863.25000
2025-12-04T03:00:00+00:00,6863.25000,6863.25000,6857.00000,6860.50000
2025-12-04T04:00:00+00:00,6860.25000,6863.50000,6858.50000,6862.75000
2025-12-04T05:00:00+00:00,6862.75000,6864.50000,6860.75000,6862.75000
2025-12-04T06:00:00+00:00,6863.00000,6866.25000,6861.75000,6865.25000
2025-12-04T07:00:00+00:00,6865.25000,6868.50000,6864.50000,6865.50000
2025-12-04T08:00:00+00:00,6865.50000,6865.50000,6854.25000,6858.75000
2025-12-04T09:00:00+00:00,6859.00000,6870.00000,6855.75000,6868.25000
2025-12-04T10:00:00+00:00,6868.50000,6869.25000,6861.50000,6862.50000
2025-12-04T11:00:00+00:00,6862.50000,6865.75000,6860.00000,6865.25000
2025-12-04T12:00:00+00:00,6865.50000,6871.25000,6864.50000,6868.25000
